Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death,IsFemale,Occupation_code_0,Occupation_code_1,Occupation_code_2,Occupation_code_3,Occupation_code_4,Occupation_code_5,Occupation_code_6,Occupation_code_7,Occupation_code_8,Occupation_code_9,Occupation_code_10,Occupation_death_mean_age,Age Group,job_safety_level
Q1027689,Marek Galiński,Polish cyclist,Male,Poland,Athlete,1974,2014.0,accident,40.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1027934,Iñaki Lejarreta,Olympic cyclist,Male,Spain,Athlete,1983,2012.0,accident,29.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1028400,Károly Grósz,Hungarian politician (1930-1996),Male,Hungary,Politician,1930,1996.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q1028859,Judge Dread,English musician,Male,United Kingdom,Artist,1945,1998.0,natural causes,53.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1028975,Jacques Fath,French fashion designer,Male,France,Grand couturier,1912,1954.0,natural causes,42.0,0,0,1,0,1,0,0,0,0,0,0,1,60.0,1,1
Q1029005,Guy Bourdin,French photographer,Male,France,Artist,1928,1991.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1030337,Shigeko Higashikuni,Japanese princess,Female,Japan,Politician,1925,1961.0,natural causes,36.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,0,1
Q1030341,Roberto Telch,Argentine footballer (1943-2014),Male,Argentina,Athlete,1943,2014.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q1030379,Campbell Armstrong,Scottish author,Male,United Kingdom,Teacher,1944,2013.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,1,1,1,68.8,2,2
Q1030465,John Russell,American actor,Male,United States Of America,Artist,1921,1991.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1030481,Géza Györgyi,Hungarian physicist,Male,Hungary,Researcher,1930,1973.0,suicide,43.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q1030566,David Reimer,boy raised as girl following botched surgery,Male,Canada,Psychiatrist; psychologist,1965,2004.0,suicide,39.0,0,0,0,0,1,0,0,1,1,0,1,0,64.0,0,1
Q1030862,Michel Brault,Quebec filmmaker,Male,Canada,Cinematographer,1928,2013.0,natural causes,85.0,0,0,0,0,1,0,0,0,1,1,0,0,68.4,2,2
Q1031340,Mark Linkous,American musician,Male,United States Of America,Artist,1962,2010.0,suicide,48.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1031712,Diem Brown,American television personality; reality TV star,Female,United States Of America,Journalist,1980,2014.0,natural causes,34.0,1,0,0,0,0,0,1,0,0,0,0,0,57.8,0,1
Q1031882,Can Yücel,Turkish poet,Male,Turkey,Researcher,1926,1999.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q1031985,Canada Lee,American actor,Male,United States Of America,Athlete,1907,1952.0,natural causes,45.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1032781,Volodymyr Levchenko,Soviet footballer (1944-2006),Male,Soviet Union,Athlete,1944,2006.0,accident,62.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1032961,Candice Rialson,American actress (1951-2006),Female,United States Of America,Artist,1951,2006.0,natural causes,55.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1034128,Harry Guardino,american actor,Male,United States Of America,Artist,1925,1995.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1034133,Harry Källström,Swedish rally driver,Male,Sweden,Engineer,1939,2009.0,natural causes,70.0,0,0,0,0,0,0,0,1,0,0,0,1,60.4,2,1
Q1035938,Carey Loftin,American actor (1914-1997),Male,United States Of America,Artist,1914,1997.0,natural causes,83.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1037071,Carl Betz,"American stage, film and television actor (1921-1978)",Male,United States Of America,Artist,1921,1978.0,natural causes,57.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1037655,Mike Bernardo,South African boxer,Male,South Africa,Athlete,1967,2012.0,suicide,45.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1037848,Carl Foreman,American screenwriter and film producer,Male,United States Of America,Artist,1914,1984.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1038443,Lilla Brignone,actress (1913-1984),Female,Italy; Kingdom Of Italy,Artist,1913,1984.0,natural causes,71.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1038614,Giampiero Albertini,Italian actor and voice actor,Male,Italy; Kingdom Of Italy,Artist,1927,1991.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1038856,Yasuhiro Takemoto,Japanese director of anime series and original video animations,Male,Japan,Artist,1972,2019.0,homicide,47.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1038976,Carl Hovland,American psychologist,Male,United States Of America,Teacher,1912,1961.0,suicide,49.0,0,0,0,0,0,0,0,0,0,1,1,1,68.8,1,2
Q1039196,Carl Kaysen,American economist,Male,United States Of America,Businessperson,1920,2010.0,accident,90.0,0,0,0,0,0,0,0,0,0,1,0,1,68.5,2,2
Q1039367,Carl Laemmle Jr.,American businessman,Male,United States Of America,Businessperson,1908,1979.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,1,0,1,68.5,2,2
Q1039891,Galeazzo Benti,Italian actor,Male,Italy; Kingdom Of Italy,Artist,1923,1993.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1040407,Stig Olin,"Swedish actor, director and musician",Male,Sweden,Artist,1920,2008.0,natural causes,88.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1040584,Josh Gibson,American baseball player,Male,United States Of America,Athlete,1911,1947.0,natural causes,36.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1040599,Stefano Farina,Italian football referee,Male,Italy,Athlete,1962,2017.0,natural causes,55.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1040783,Carl Switzer,American actor (1927-1959),Male,United States Of America,Artist,1927,1959.0,homicide,32.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1040908,Mario Brega,Italian actor (1923-1994),Male,Italy; Kingdom Of Italy,Artist,1923,1994.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1041656,Carles Santos Ventura,Spanish artist,Male,Spain,Artist,1940,2017.0,natural causes,77.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1041811,Carlo Alberto Chiesa,"Italian film editor, screenwriter and film director",Male,Italy; Kingdom Of Italy,Artist,1922,1960.0,accident,38.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1041956,Lilli Carati,Italian mainstream and pornographic actress,Female,Italy,Artist,1956,2014.0,natural causes,58.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1042427,Alida Chelli,"actress, singer and TV-hostess",Female,Italy; Kingdom Of Italy,Artist,1943,2012.0,natural causes,69.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1042647,Braguinha,Brazilian songwriter,Male,Brazil,Artist,1907,2006.0,natural causes,99.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1042676,Carlos Alhinho,football player/manager (1949-2008),Male,Portugal,Athlete,1949,2008.0,accident,59.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1042848,Koji Kakizawa,Japanese politician (1933-2009),Male,Japan,Politician,1933,2009.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1042915,Carlos Franqui,Cuban writer (1921-2010),Male,Cuba,Artist,1921,2010.0,natural causes,89.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1042953,Carlos Gracida,Mexican-American polo player,Male,Mexico,Athlete,1960,2014.0,accident,54.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1043078,Carlos Montemayor,"Mexican writer, literary critic, tenor and political analyst",Male,Mexico,Researcher,1947,2010.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q1043091,Carlos Muñoz,Ecuadorian footballer,Male,Ecuador; Colombia,Athlete,1964,1993.0,accident,29.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1043119,Carlos Olivier,Venezuelan actor,Male,Venezuela,Artist,1952,2007.0,natural causes,55.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1043430,Carlton Barrett,Jamaican reggae drummer and percussion player,Male,Jamaica,Artist,1950,1987.0,homicide,37.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1043679,Carmen Lombardo,Canadian vocalist and composer,Male,Canada,Artist,1903,1971.0,natural causes,68.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1043820,Carmine Galante,American Mafia boss,Male,United States Of America,Drug trafficker,1910,1979.0,homicide,69.0,0,0,1,0,0,1,1,1,1,1,0,0,56.1,2,1
Q1044113,Imants Ziedonis,Latvian poet,Male,Latvia,Artist,1933,2013.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1044415,Carolina Slim,American Piedmont blues guitarist and singer,Male,United States Of America,Artist,1923,1953.0,natural causes,30.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1044457,Lady Caroline Blackwood,British model,Female,United Kingdom,Artist,1931,1996.0,natural causes,65.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1045047,Turi Ferro,Italian actor (1921-2001),Male,Italy; Kingdom Of Italy,Artist,1921,2001.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1045300,Cheng Yanqiu,Chinese opera singer (1904-1958),Male,People'S Republic Of China; Qing Dynasty,Artist,1904,1958.0,natural causes,54.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1045405,Saddam Kamel,Iraqi defector (1960-1996),Male,Iraq,Politician,1960,1996.0,homicide,36.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,0,1
Q1045997,Oleg Litvinenko,Kazakhstani footballer (1973-2007),Male,Kazakhstan,Athlete,1973,2007.0,suicide,34.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1046038,Enzo Jannacci,"singer songwriter, composer, actor, stand-up comedian",Male,Italy; Kingdom Of Italy,Artist,1935,2013.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1046993,Károly Makk,film director (1925-2017),Male,Hungary,Artist,1925,2017.0,natural causes,92.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1047836,Leonid Telyatnikov,Ukrainian firefighter,Male,Kazakhstan,Firefighter,1951,2004.0,natural causes,53.0,0,1,0,0,0,0,1,0,1,1,0,1,53.0,1,1
Q1048498,Nicu Ceaușescu,"Romanian politician, child of leader Nicolae Ceaușescu and Elena Ceaușescu (1951-1996)",Male,Romania,Politician,1951,1996.0,natural causes,45.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q1048866,William Glasser,American psychiatrist,Male,United States Of America,Psychiatrist; psychologist,1925,2013.0,natural causes,88.0,0,0,0,0,1,0,0,1,1,0,1,0,64.0,2,1
Q1050673,Gábor Ocskay,Hungarian ice hockey player,Male,Hungary,Athlete,1975,2009.0,natural causes,34.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1051043,Catherine Stermann,French actress (1949-1985),Female,France,Artist,1949,1985.0,suicide,36.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1051047,Catherine Storr,English psychiatrist and writer,Female,United Kingdom,Artist,1913,2001.0,suicide,88.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1052063,Michele Navarra,Italian mafiosa,Male,Italy; Kingdom Of Italy,Physician,1905,1958.0,homicide,53.0,0,0,0,0,0,0,1,1,0,1,0,1,62.6,1,1
Q1052298,Cecil Gordon,American racecar driver,Male,United States Of America,Racing automobile driver; nascar team owner,1941,2012.0,natural causes,71.0,0,0,1,1,0,0,1,0,1,0,0,1,55.0,2,1
Q1052366,Cecil Walker,Northern Irish politician (1924-2007),Male,United Kingdom,Politician,1924,2007.0,natural causes,83.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1053260,Cem Karaca,"Turkish rock singer, recording artist, songwriter",Male,Turkey,Artist,1945,2004.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1053333,Cemil Usta,Turkish association football player (1951-2003),Male,Turkey,Athlete,1951,2003.0,natural causes,52.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1053620,Giorgio Ambrosoli,Italian lawyer,Male,Italy; Kingdom Of Italy,Lawyer,1933,1979.0,homicide,46.0,0,0,0,0,0,1,0,1,0,1,0,1,54.4,1,1
Q1054153,Mario Mieli,Italian activist,Male,Italy,Artist,1952,1983.0,suicide,31.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1054564,Mango,Italian singer-songwriter and musician,Male,Italy,Artist,1954,2014.0,natural causes,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1054625,Yoshio Harada,Japanese actor (1940-2011),Male,Japan,Artist,1940,2011.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1054942,Willie Stargell,American professional baseball player and coach,Male,United States Of America,Athlete,1940,2001.0,natural causes,61.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1055367,Roger Grava,Footballer (1922-1949),Male,France,Athlete,1922,1949.0,accident,27.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1055767,Franco Ossola,Italian footballer (1921-1949),Male,Italy; Kingdom Of Italy,Athlete,1921,1949.0,accident,28.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1055800,Piero Operto,Italian association football player (1926-1949),Male,Italy; Kingdom Of Italy,Athlete,1926,1949.0,accident,23.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1056011,Gary Carter,American Major League Baseball player and sports announcer,Male,United States Of America,Athlete,1954,2012.0,natural causes,58.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1056132,Kálmán Hubay,Hungarian journalist (1902-1946),Male,Hungary,Journalist,1902,1946.0,capital punishment,44.0,0,0,0,0,0,0,1,0,0,0,0,0,57.8,1,1
Q1056349,Paolo Stoppa,actor (1906-1988),Male,Italy; Kingdom Of Italy,Artist,1906,1988.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1056768,Vassili Kononov,Soviet partisan (1923-2011),Male,Latvia; Soviet Union,Politician,1923,2011.0,natural causes,88.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1057003,The Rev,American musician and songwriter,Male,United States Of America,Artist,1981,2009.0,natural causes,28.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1057418,Joseph C. Wilson,American ambassador (1949-2019),Male,United States Of America,Artist,1949,2019.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1057727,Herbert Pagani,Libyan-Italian artist and musician,Male,Italy; Kingdom Of Italy,Artist,1944,1988.0,natural causes,44.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1058483,Minoru Tanaka,Japanese actor,Male,Japan,Artist,1966,2011.0,suicide,45.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1058542,Chad Brown,American actor and poker player (1961-2014),Male,United States Of America,Athlete,1961,2014.0,natural causes,53.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1058550,Zoltán I. Tóth,historian,Male,Hungary,Researcher,1911,1956.0,capital punishment,45.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q1059936,Rosario Livatino,Italian judge,Male,Italy,Judge,1952,1990.0,homicide,38.0,0,0,0,0,0,0,0,1,1,1,0,1,66.2,0,2
Q1060464,Walter Audisio,Italian politician (1909-1973),Male,Italy; Kingdom Of Italy,Politician,1909,1973.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q1060957,Salvador Elizondo,Mexican writer,Male,Mexico,Researcher,1932,2006.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q1061783,Victor Starffin,Russian diaspora baseball player,Male,Soviet Union; Russian Empire,Athlete,1916,1957.0,accident,41.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1061848,Jenny Tamburi,Italian actress (1952-2006),Female,Italy,Artist,1952,2006.0,natural causes,54.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1062320,Chano Pozo,Cuban musician,Male,Cuba,Artist,1915,1948.0,homicide,33.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1063493,Robert McKimson,"American animator, illustrator, and director",Male,United States Of America,Artist,1910,1977.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1063572,Charles Anthony,American opera singer,Male,United States Of America,Artist,1929,2012.0,natural causes,83.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1063796,Charles Bradley,American funk/soul/R&B singer,Male,United States Of America,Artist,1948,2017.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1063889,Charles Caccia,Canadian politician (1930-2008),Male,Canada,Politician,1930,2008.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1063908,Charles Caruana,Roman Catholic Bishop of Gibraltar; later Bishop Emeritus,Male,United Kingdom,Religious figure,1932,2010.0,accident,78.0,0,0,0,0,0,0,1,1,0,1,1,1,68.5,2,2
Q1064090,Charles Delaunay,"French author, jazz expert",Male,France,Researcher,1911,1988.0,natural causes,77.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q1064099,Charles Denner,actor,Male,Poland; France,Artist,1926,1995.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1064126,Charles Diggs,American politician (1922-1998),Male,United States Of America,Politician,1922,1998.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1064202,Charles E. Chamberlain,politician from the U.S. state of Michigan (1917-2002),Male,United States Of America,Politician,1917,2002.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1064346,Charles Farrell,American actor,Male,United States Of America,Artist,1901,1990.0,natural causes,89.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1064545,Charles Ginsburg,engineer,Male,United States Of America,Engineer,1920,1992.0,natural causes,72.0,0,0,0,0,0,0,0,1,0,0,0,1,60.4,2,1
Q1064577,Charles Gordone,American actor and dramatist (1925-1995),Male,United States Of America,Artist,1925,1995.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1064593,Charles Grandison Rose III,American politician (1939-2012),Male,United States Of America,Politician,1939,2012.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1064629,Charles Guggenheim,American film director and producer,Male,United States Of America,Artist,1924,2002.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1064750,Charles Hapgood,American historian,Male,United States Of America,Researcher,1904,1982.0,accident,78.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q1064774,Charles Hayes,American politician (1918-1997),Male,United States Of America,Politician,1918,1997.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1064775,Charles Heidelberger,cancer researcher,Male,United States Of America,Researcher,1920,1983.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q1064827,Tim Holt,American actor (1919-1973),Male,United States Of America,Artist,1919,1973.0,natural causes,54.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1064863,Charles Coles,American tap dancer (1911-1992),Male,United States Of America,Artist,1911,1992.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1064898,Charles Horman,American journalist,Male,United States Of America,Journalist,1942,1973.0,capital punishment; homicide,31.0,0,0,0,0,0,0,1,0,0,0,0,0,57.8,0,1
Q1065138,Charles K. Duncan,United States admiral,Male,United States Of America,Military personnel,1911,1994.0,natural causes,83.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,2,1
Q1065216,Charles Krauthammer,American journalist,Male,United States Of America,Artist,1950,2018.0,natural causes,68.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1065627,Charles Nelson Reilly,American comedian and actor,Male,United States Of America,Artist,1931,2007.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1065826,Charles Pélissier,French cyclist,Male,France,Athlete,1903,1959.0,natural causes,56.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1065848,Charles Richard Drew,African-American doctor,Male,United States Of America,Teacher,1904,1950.0,accident,46.0,0,0,0,0,0,0,0,0,0,1,1,1,68.8,1,2
Q1065951,Charles Ruff,White house Counsel,Male,United States Of America,Lawyer,1939,2000.0,natural causes,61.0,0,0,0,0,0,1,0,1,0,1,0,1,54.4,1,1
Q1066019,Charles Schnee,American screenwriter,Male,United States Of America,Artist,1916,1963.0,natural causes,47.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1066038,Charles Segal,American classical philologist,Male,United States Of America,Teacher,1936,2002.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,1,1,1,68.8,1,2
Q1066431,Charles Willeford,American crime novelist,Male,United States Of America,Artist,1919,1988.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1066463,Charles Williams,American writer of hardboiled crime fiction,Male,United States Of America,Artist,1909,1975.0,suicide,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1066894,Charlie Feathers,American country music and rockabilly musician; songwriter,Male,United States Of America,Artist,1932,1998.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1066982,Charlie Sanders,American football player (1946-2015),Male,United States Of America,Athlete,1946,2015.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q1066994,Charlie Rouse,American musician,Male,United States Of America,Artist,1924,1988.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1067003,Charlie Shavers,jazz trumpeter,Male,United States Of America,Artist,1920,1971.0,natural causes,51.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1067024,Charlie Ventura,American musician,Male,United States Of America,Artist,1916,1992.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1067033,Charlie Williams,British comedian (1928-2006),Male,United Kingdom,Athlete,1928,2006.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q1067197,Charlotte Garske,politician (1906-1943),Female,Germany,Politician,1906,1943.0,capital punishment,37.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,0,1
Q1067262,Charlotte Long,actress (1965-1984),Female,United Kingdom,Artist,1965,1984.0,accident,19.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1067321,Nils Poppe,Swedish entertainer,Male,Sweden,Artist,1908,2000.0,natural causes,92.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1067812,Nick Menza,American musician,Male,United States Of America,Artist,1964,2016.0,natural causes,52.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1067941,Lucio Magri,Italian politician (1932-2011),Male,Italy; Kingdom Of Italy,Politician,1932,2011.0,suicide,79.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1068010,Hiro Muramoto,Japanese photographer,Male,Japan,Artist,1966,2010.0,2010 Thai political protests,44.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1068404,Memphis Slim,"American recording artist; blues pianist, singer, and composer",Male,United States Of America,Artist,1915,1988.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1068407,Chauncey Hardy,American basketball player,Male,United States Of America,Athlete,1988,2011.0,homicide,23.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1068550,Chavo Guerrero Sr.,American professional wrestler,Male,United States Of America,Professional wrestler,1949,2017.0,natural causes,68.0,0,0,0,0,0,0,0,1,1,0,1,0,54.7,2,1
Q1069217,Kiyoshi Ōkubo,Japanese serial killer,Male,Japan,Artist,1935,1976.0,capital punishment,41.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1070829,Ali-Reza Pahlavi,Iranian prince (1966-2011),Male,Iran,Politician,1966,2011.0,suicide,45.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q1070880,Cheung Sai Ho,Hong Kong footballer (1975-2011),Male,Hong Kong,Athlete,1975,2011.0,suicide,36.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q1071610,Chiang Yung-Ning,Chinese table tennis player,Male,People'S Republic Of China,Athlete,1927,1968.0,suicide,41.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1071782,Chic Hecht,American politician (1928-2006),Male,United States Of America,Politician,1928,2006.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1071789,Oleg Pavlov,Russian writer,Male,Russia; Soviet Union,Artist,1970,2018.0,natural causes,48.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1072588,Seishi Yokomizo,Japanese writer,Male,Japan,Novelist,1902,1981.0,natural causes,79.0,0,0,0,1,1,0,1,0,1,0,1,1,76.8,2,2
Q1072699,Maurice Tillet,French professional wrestler,Male,France,Athlete,1903,1954.0,natural causes,51.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
